plate,well,control,gene_symbol,score_k_corr_perc_mean_HCT116,score_k_corr_perc_mean_RPE1,score_spots_number_mean_HCT116,score_spots_number_mean_RPE1,score_area_mean_HCT116,score_area_mean_RPE1,score_cell_n_HCT116,score_cell_n_RPE1,score_radial_dist_mean_mean_HCT116,score_radial_dist_mean_mean_RPE1,raw_repeat_1_area_mean_HCT116,raw_repeat_1_area_mean_RPE1,raw_repeat_1_cell_n_HCT116,raw_repeat_1_cell_n_RPE1,raw_repeat_1_k_corr_perc_mean_HCT116,raw_repeat_1_k_corr_perc_mean_RPE1,raw_repeat_1_radial_dist_mean_mean_HCT116,raw_repeat_1_radial_dist_mean_mean_RPE1,raw_repeat_1_spots_number_mean_HCT116,raw_repeat_1_spots_number_mean_RPE1,raw_repeat_2_area_mean_HCT116,raw_repeat_2_area_mean_RPE1,raw_repeat_2_cell_n_HCT116,raw_repeat_2_cell_n_RPE1,raw_repeat_2_k_corr_perc_mean_HCT116,raw_repeat_2_k_corr_perc_mean_RPE1,raw_repeat_2_radial_dist_mean_mean_HCT116,raw_repeat_2_radial_dist_mean_mean_RPE1,raw_repeat_2_spots_number_mean_HCT116,raw_repeat_2_spots_number_mean_RPE1,ratio_repeat_1_area_mean_HCT116,ratio_repeat_1_area_mean_RPE1,ratio_repeat_1_cell_n_HCT116,ratio_repeat_1_cell_n_RPE1,ratio_repeat_1_k_corr_perc_mean_HCT116,ratio_repeat_1_k_corr_perc_mean_RPE1,ratio_repeat_1_radial_dist_mean_mean_HCT116,ratio_repeat_1_radial_dist_mean_mean_RPE1,ratio_repeat_1_spots_number_mean_HCT116,ratio_repeat_1_spots_number_mean_RPE1,ratio_repeat_2_area_mean_HCT116,ratio_repeat_2_area_mean_RPE1,ratio_repeat_2_cell_n_HCT116,ratio_repeat_2_cell_n_RPE1,ratio_repeat_2_k_corr_perc_mean_HCT116,ratio_repeat_2_k_corr_perc_mean_RPE1,ratio_repeat_2_radial_dist_mean_mean_HCT116,ratio_repeat_2_radial_dist_mean_mean_RPE1,ratio_repeat_2_spots_number_mean_HCT116,ratio_repeat_2_spots_number_mean_RPE1,norm_repeat1_area_mean_HCT116,norm_repeat1_area_mean_RPE1,norm_repeat1_cell_n_HCT116,norm_repeat1_cell_n_RPE1,norm_repeat1_k_corr_perc_mean_HCT116,norm_repeat1_k_corr_perc_mean_RPE1,norm_repeat1_radial_dist_mean_mean_HCT116,norm_repeat1_radial_dist_mean_mean_RPE1,norm_repeat1_spots_number_mean_HCT116,norm_repeat1_spots_number_mean_RPE1,norm_repeat2_area_mean_HCT116,norm_repeat2_area_mean_RPE1,norm_repeat2_cell_n_HCT116,norm_repeat2_cell_n_RPE1,norm_repeat2_k_corr_perc_mean_HCT116,norm_repeat2_k_corr_perc_mean_RPE1,norm_repeat2_radial_dist_mean_mean_HCT116,norm_repeat2_radial_dist_mean_mean_RPE1,norm_repeat2_spots_number_mean_HCT116,norm_repeat2_spots_number_mean_RPE1,sd_cell_n_HCT116,sd_cell_n_RPE1,sd_k_area_mean_HCT116,sd_k_area_mean_RPE1,sd_k_corr_perc_mean_HCT116,sd_k_corr_perc_mean_RPE1,sd_radial_dist_mean_mean_HCT116,sd_radial_dist_mean_mean_RPE1,sd_spots_number_mean_HCT116,sd_spots_number_mean_RPE1
4,K17,sample,SMC2,0.26,3.53,-0.82,-5.49,1.51,-1.39,-1.04,0.61,6.75,-3.58,133.283905510697,149.223715995673,599,169,58.3848080133556,59.4082840236686,0.568310110620756,0.510183311755276,33.881469115192,23.7514792899408,129.86336681399,166.485774348858,799,785,60.6958698372966,47.6980891719745,0.537251880763112,0.506925587868372,31.3842302878598,26.1082802547771,1.07,0.896,0.767,0.722,1.01,1.12,1.1,0.99,1.01,0.748,1.07,0.977,0.849,1.03,1.03,1.26,1.06,0.953,0.953,0.824,1.392,-1.228,-1.249,0,0,2.3,7.951,-1.286,-0.662,-4.173,1.637,-1.552,-0.84,1.219,0.522,4.758,5.543,-5.876,-0.979,-6.797,0.28920667350529805,0.8619631662664016,0.17324116139070422,0.22910259710444145,0.36910973977937783,1.738068468156534,1.702713129097206,3.245620125646253,0.22415284963613552,1.8554481938335003
1,H11,sample,NUP153,0.25,2.02,-4.34,-2.14,-5.29,-0.64,-0.76,0.18,2.19,-0.98,101.141686708078,168.534299216767,417,384,58.6127098321343,61.3919270833333,0.531104589014004,0.497162139547643,28.1079136690647,29.0494791666667,100.415215833373,164.801881744307,585,932,60.9717948717949,35.3637339055794,0.517999661019113,0.537543849525507,27.0547008547009,30.2178111587983,0.825,0.933,0.5,1.11,0.993,1.15,1.04,0.975,0.855,0.903,0.878,0.975,1.68,1.13,1.03,0.955,1.03,1,0.869,0.957,-7.958,-1.214,-3.218,0.002,-0.543,4.007,3.212,-1.979,-6.242,-2.696,-2.63,-0.06,1.691,0.352,1.039,0.024,1.166,0.029,-2.438,-1.581,3.4711871888447616,0.2474873734152916,3.7674649301619256,0.8160012254892758,1.1186429278371182,2.8164063094660188,1.4467404743076764,1.4198704166225875,2.6898341956336265,0.7884240610230007
2,O04,sample,SIRT4,0.15,-1.67,-0.76,-3.83,0.05,1.13,-0.01,-2.72,-0.07,2.66,118.855514038581,162.652292485101,728,153,57.1888736263736,47.6307189542484,0.519033597758885,0.54512958761014,33.1016483516484,29.3921568627451,117.95918370109,177.891189474266,750,659,59.6206666666667,39.0682852807284,0.509423073383769,0.522114985627915,32.7026666666667,30.649468892261,0.969,0.929,0.904,0.395,0.997,0.921,0.995,1.07,0.926,0.909,0.973,1.07,0.942,0.759,1,1.06,1.01,0.977,1,0.965,-0.053,-1.03,-0.034,-2.435,-0.318,-3.406,-0.007,6.161,-1.558,-4.009,0.153,3.295,0.016,-3.013,0.618,0.056,-0.143,-0.834,0.031,-3.654,0.03535533905932738,0.4087077195258243,0.1456639969244288,3.0582368286318182,0.6618519471906085,2.4480036764678275,0.09616652224137046,4.9462119343999,1.123592675305424,0.2510229073212247
1,G07,sample,BCORL1,0.14,1.31,-2.12,-2.96,-2.02,-0.35,0.87,-0.34,-0.56,-0.19,117.87971484724,179.594733109747,899,295,59.9438264738598,57.1372881355932,0.513402818520194,0.511350360567124,32.5361512791991,28.7830508474576,106.91870752805,166.402422248276,406,835,60.3891625615764,37.3682634730539,0.489761170585626,0.538127776956149,27.8251231527094,30.1137724550898,0.962,0.994,1.08,0.853,1.02,1.07,1,1,0.989,0.895,0.935,0.984,1.17,1.01,1.02,1.01,0.975,1,0.894,0.954,-2.859,0,0.72,-0.72,0.313,2.534,0.273,0.142,-1.565,-3.179,-1.18,-0.71,1.018,0.031,-0.038,0.095,-1.392,-0.515,-2.682,-2.731,0.2107178207935912,0.5310371926710972,1.1872322856122133,0.5020458146424487,0.2481944801964782,1.7246334393139893,1.1773327906756017,0.4645691552395617,0.7898382745853736,0.3167838379715733
4,B16,sample,ORC6,0.1,-0.35,0.97,-5.85,3.71,4.35,-1.43,-1.75,-0.01,2.59,153.870528214346,209.322422591769,452,131,61.6393805309735,52.6564885496183,0.512030981107798,0.550059402653622,33.4048672566372,23.8015267175573,140.463730461546,200.948872909328,763,434,60.4292267365662,41.3963133640553,0.504125553225831,0.541266114179126,33.6631716906946,26.4331797235023,1.23,1.26,0.579,0.56,1.07,0.988,0.987,1.07,0.993,0.75,1.16,1.18,0.811,0.568,1.03,1.09,0.994,1.02,1.02,0.834,4.972,4.457,-1.936,-0.809,0.236,-0.628,0.002,2.646,0.66,-4.632,2.451,4.237,-0.915,-2.682,-0.039,-0.077,-0.023,2.525,1.281,-7.071,0.7219560235914649,1.3244110011624033,1.7826161953712865,0.1555634918610403,0.19445436482630055,0.38961583643378767,0.01767766952966368,0.08555992052357225,0.43911331111684593,1.7246334393139895
1,I16,sample,PARP3,0.1,-2.04,-1.42,-7.59,3.04,1.02,0,-2.7,0.85,3.6,139.29086532048,150.857102080815,683,76,58.2532942898975,40.6315789473684,0.517118512664279,0.570411116872804,31.696925329429,22.9868421052632,133.288101837756,206.095780203228,387,296,58.3540051679587,40.0743243243243,0.513336287943163,0.54951297151568,29.7467700258398,26.2972972972973,1.14,0.835,0.819,0.22,0.987,0.764,1.01,1.12,0.964,0.714,1.17,1.22,1.11,0.359,0.989,1.08,1.02,1.02,0.956,0.833,3.8,-4.233,-0.122,-1.396,-0.358,-5.997,0.688,4.705,-2.034,-6.979,2.283,6.268,0.124,-3.997,0.557,1.923,1.014,2.498,-0.804,-8.196,0.17394826817189069,1.83918473786621,1.0726809870599925,7.425328309239935,0.647002704785691,5.6002857069974565,0.23051681066681456,1.5605846660787104,0.8697413408594533,0.8605489527040281
3,H10,sample,IPO8,0.06,-0.06,0.15,-4.03,-1.14,-1.86,0.16,1.83,-0.83,-7.42,125.568164466815,163.19607871444,946,479,58.0026427061311,54.1002087682672,0.522150644756782,0.499899294176542,37.6469344608879,32.6826722338205,117.340048187991,159.507654943286,862,957,59.8051044083527,32.4111807732497,0.503020131164183,0.477363400530045,32.1473317865429,26.4263322884013,1.01,0.917,1.21,1.24,1.02,1.03,0.995,0.98,1.04,1,0.959,0.941,0.978,1.23,1,0.868,0.998,0.896,0.973,0.842,-0.202,-1.349,0.641,1.464,0,1.484,-0.578,-1.947,1.344,0.54,-2.084,-2.366,-0.327,2.197,0.121,-1.605,-1.084,-12.899,-1.044,-8.595,0.684479364188578,0.5183092706097394,1.3307749621930824,0.7191275964667189,0.08555992052357225,2.184252847085246,0.3577960312803931,7.744233467555068,1.6885709934734756,6.459420446139112
1,D10,sample,H2AFJ,0.05,0.72,-0.79,-3.31,-1.17,0.93,-1.1,-1.99,-0.53,1.85,128.201065302311,172.999406950392,707,153,61.7461103253182,53.281045751634,0.503332898217327,0.552999907017669,31.8500707213578,27.0130718954248,87.1275540407891,175.699414211777,26,687,54.6153846153846,35.688500727802,0.51972405684904,0.537182870779096,30.0384615384615,30.17903930131,1.05,0.957,0.848,0.442,1.05,1,0.984,1.08,0.968,0.84,0.762,1.04,0.0747,0.832,0.925,0.964,1.03,1,0.965,0.956,1.587,-0.071,-1.471,-2.248,1.864,1.318,-1.155,4.706,-0.822,-4.539,-3.923,1.935,-0.735,-1.728,-1.774,0.126,0.094,-1.009,-0.752,-2.09,0.520430590953299,0.3676955262170049,3.896158364337877,1.4184562030602144,2.57245446995666,0.8428712831743647,0.8831763697019979,4.041115254481119,0.04949747468305829,1.7317045071258548
4,F08,sample,DCTN6,0,-1.8,-1.4,-3.28,0.62,2.23,-1.17,-2,-0.08,-0.46,128.726312367539,181.771341187109,587,141,56.320272572402,43.613475177305,0.520727363984185,0.504226780429492,33.1737649063032,25.3687943262411,122.059173626428,184.927690228724,920,535,59.7657608695652,35.0252336448598,0.505249422711066,0.529684457900235,31.6315217391304,30.3626168224299,1.03,1.09,0.752,0.603,0.974,0.819,1,0.979,0.986,0.799,1,1.08,0.978,0.7,1.01,0.925,0.996,0.996,0.96,0.958,1.249,1.676,-1.875,-1.051,-1.06,-3.54,0.525,-0.262,-0.42,-4.984,-0.012,2.786,-0.455,-2.955,1.059,-0.058,-0.683,-0.655,-2.381,-1.584,1.0040916292848974,1.3463313113791866,0.8916616510762365,0.7848885271170678,1.4983592693342942,2.4621458120915585,0.8541849916733495,0.27789296500631316,1.3866363979068197,2.4041630560342613
3,B09,sample,H2BFM,0,-1.4,0.52,-2.72,0.23,4.88,0.09,-2.97,0.09,2.83,122.572887146261,201.288643230579,731,126,57.8741450068399,47.7976190476191,0.52301395513382,0.549841332123569,35.2790697674419,28.0793650793651,123.376191025923,201.178612394869,1002,468,59.4610778443114,39.5192307692308,0.503654503834068,0.529705250936708,33.3972055888224,30.8824786324786,0.983,1.13,0.937,0.327,1.02,0.912,0.997,1.08,0.977,0.86,1.01,1.19,1.14,0.603,0.996,1.06,0.999,0.994,1.01,0.984,-0.136,3.437,-0.051,-2.304,0,-2.693,0.249,5.807,0.149,-5.221,0.591,6.318,0.236,-3.64,0.005,-0.1,-0.06,-0.151,0.882,-0.218,0.20293964620053911,0.9446946596652276,0.51406662992262,2.037174636598443,0.00353553390593273,1.8335278836167177,0.2184959953866432,4.21294220230945,0.5183092706097393,3.5376552262762972
3,O02,sample,NUP93,-0.05,1.71,-1.51,-3.49,-1.59,-0.71,-2.17,-0.05,1.27,-3.62,113.16768467034,179.49623261502,537,344,53.9124767225326,59.0959302325581,0.540645620361569,0.477814974687831,37.0260707635009,29.3372093023256,113.113945294604,164.187658400109,455,841,59.5692307692308,41.7009512485137,0.509037026288343,0.520427961414415,30.0153846153846,29.9821640903686,0.907,1.01,0.688,0.892,0.946,1.13,1.03,0.937,1.03,0.899,0.925,0.969,0.516,1.08,0.998,1.12,1.01,0.977,0.909,0.955,-1.386,0.042,-1.868,-0.135,-0.114,2.058,1.249,-4.442,0,-3.641,-1.793,-1.464,-2.465,0.039,0.014,1.37,1.289,-2.799,-3.02,-3.341,0.4221427483683687,0.12303657992645928,0.28779245994292485,1.0649028124669406,0.0905096679918781,0.48648946545634447,0.02828427124746177,1.1617764414894978,2.1354624791833734,0.21213203435596417
2,I20,sample,EIF1,-0.16,-0.33,0.91,3.62,1.15,-0.84,0.07,0.64,-0.04,-0.14,126.041409559684,165.194512859741,750,370,58.3066666666667,52.9364864864865,0.51755570122014,0.503599617229262,34.8186666666667,33.4243243243243,127.37597459235,162.227761788227,727,930,59.7654745529574,36.5069892473118,0.502440159705164,0.532222466273973,34.6107290233838,32.9086021505376,1.03,0.943,0.931,0.956,1.02,1.02,0.992,0.987,0.974,1.03,1.05,0.98,0.913,1.07,1.01,0.995,0.995,0.996,1.06,1.04,0.538,-1.687,0.014,-0.189,0.398,0.613,-0.025,-0.682,-0.098,2.789,1.754,0.016,0.119,1.464,-0.718,-1.277,-0.063,0.405,1.92,4.454,0.07424621202458749,1.168847509301363,0.8598418459228417,1.2042028483606906,0.789131167804187,1.3364318164425748,0.0268700576850888,0.7686250711497772,1.426941484434453,1.1773327906756017
2,B20,sample,TAF1A,-0.2,-3.76,-0.2,-0.89,-0.25,0.28,-0.15,-0.03,0.21,2.44,122.376595453566,191.233661062698,1015,475,58.6162561576355,44.8231578947368,0.515496526972901,0.526338675654798,32.5034482758621,30.6968421052632,119.653013104513,161.996293112296,603,956,59.1542288557214,33.6752092050209,0.5093292521691,0.542023178761749,32.1691542288557,31.6642259414226,0.998,1.09,1.26,1.23,1.02,0.866,0.989,1.03,0.909,0.95,0.987,0.978,0.757,1.1,0.997,0.918,1.01,1.01,0.986,0.997,-0.212,0.618,0.719,-0.433,-0.075,-4.374,0.034,2.979,0.345,-1.825,-0.284,-0.05,-1.025,0.37,-0.328,-3.155,0.377,1.902,-0.741,0.047,1.2331942263893387,0.5678067452927976,0.05091168824543141,0.47234732983261374,0.17889801564019653,0.8619631662664013,0.2425376259469858,0.7615540033379118,0.7679179643685906,1.323703894381217
3,C16,sample,KAT8,-0.21,0.57,0.03,-2.69,1.28,0.02,0.24,0.17,1.42,0.11,126.12662189034,176.009075650053,899,355,55.7146829810901,52.3464788732394,0.533033682192971,0.522319879642633,35.4727474972191,30.1211267605634,129.459893598578,170.455586866557,818,675,58.7114914425428,41.1814814814815,0.518819236353036,0.533498805549868,33.6051344743276,29.1792592592593,1.01,0.989,1.15,0.921,0.977,0.999,1.02,1.02,0.983,0.923,1.06,1.01,0.928,0.87,0.983,1.1,1.03,1,1.02,0.93,-0.109,0.032,0.566,0.461,-0.079,-0.13,0.514,0.215,-0.508,-1.824,2.675,0,-0.079,-0.122,-0.345,1.272,2.326,0.001,0.567,-3.546,0.4560838738653231,0.4122432534317572,1.968585278823348,0.02262741699796952,0.1880904037956216,0.9913637072235396,1.281277487510024,0.15132085117392116,0.7601397897755385,1.2176378772032346
2,H14,sample,PPP1R10,-0.23,-0.62,-0.54,-3.98,0.35,0.97,-0.3,-2.33,0.53,1.57,123.002639307282,165.146404431034,656,153,55.7873475609756,47.5,0.526474994306025,0.538008796925563,35.0243902439024,26.156862745098,122.315905525201,176.773932576535,1036,671,58.2895752895753,35.1795827123696,0.513589802681807,0.537820278119565,32.8272200772201,31.3263785394933,1,0.943,0.814,0.395,0.972,0.918,1.01,1.05,0.98,0.809,1.01,1.07,1.3,0.773,0.983,0.959,1.02,1.01,1.01,0.986,-0.167,-0.902,-1.629,-2.395,-0.391,-1.42,-0.195,3.016,-1.62,-7.337,0.873,2.847,1.033,-2.26,-0.063,0.182,1.258,0.128,0.547,-0.632,1.8823182515185897,0.09545941546018408,0.7353910524340095,2.6509433226683665,0.2319310242291876,1.1327850634608492,1.0274261530640536,2.0421243840667493,1.5323003948312486,4.741150967855801
3,I12,sample,NUP58,-0.24,3.2,-1.67,-1.64,-4.19,1.14,-0.7,0.54,1.41,-2.67,114.86582519334,194.649180463382,640,403,57.41796875,58.8734491315136,0.525596458754237,0.499405909126115,32.971875,29.7990074441687,111.002349074229,173.194190274265,797,757,60.3720200752823,41.827608982827,0.514440034940417,0.523935508591919,31.138017565872,30.2034346103038,0.921,1.09,0.82,1.05,1.01,1.12,1,0.979,0.914,0.913,0.907,1.02,0.905,0.976,1.01,1.12,1.02,0.983,0.942,0.962,-3.463,1.668,-0.537,1.076,-0.009,3.119,0.632,-3.048,-2.248,-1.709,-4.915,0.62,-0.861,0,-0.472,3.275,2.185,-2.3,-1.09,-1.57,0.22910259710444136,0.7608468965567252,1.026719046282867,0.7410479066835017,0.3273904396893715,0.1103086578651012,1.0981368311827084,0.5289158723275377,0.8188296526140221,0.09828784258493012
1,J08,sample,UBE2T,-0.25,0.28,-0.01,-2.57,0.25,3.55,0.25,-2.76,0.47,2.36,123.841804447926,197.906384294025,799,144,60.3116395494368,49.9236111111111,0.513585069505022,0.550210165533435,32.6007509386733,28.1597222222222,117.592936755997,204.194782242875,364,429,59.0412087912088,39.5827505827506,0.501825878651011,0.546160510294727,31.5796703296703,30.1142191142191,1.01,1.1,0.958,0.416,1.02,0.939,1,1.08,0.991,0.875,1.03,1.21,1.05,0.52,1,1.07,0.999,1.02,1.01,0.954,-0.393,1.097,0.054,-1.859,0,-0.255,0.951,3.343,0,-2.946,0.899,6.009,0.454,-3.667,-0.5,0.811,-0.007,1.371,-0.021,-2.189,0.282842712474619,1.2784490603852778,0.9135819612930194,3.4733085091883216,0.3535533905932738,0.7537758287448597,0.6774082963767125,1.3944145724998718,0.0148492424049175,0.5352798333582165
2,N02,sample,TSPYL2,-0.26,-0.89,0.91,-4.54,0.2,1.24,-0.74,-2.71,-0.11,2.88,120.765885875027,175.461817562487,789,172,56.0076045627376,46.3808139534884,0.523473425265815,0.543915617401924,38.3574144486692,27.2558139534884,116.545399044403,172.909841990086,494,671,59.414979757085,38.9098360655738,0.505147588134852,0.533981752368042,31.587044534413,30.5648286140089,0.985,1,0.98,0.444,0.976,0.896,1,1.07,1.07,0.843,0.961,1.04,0.62,0.773,1,1.06,1,1,0.968,0.962,0.466,0.317,0.125,-2.742,-0.615,-2.831,-0.214,5.742,2.045,-6.115,-0.072,2.159,-1.596,-2.681,0.1,1.052,-0.001,0.026,-0.225,-2.963,1.2169307704220482,0.04313351365237936,0.3804234482783626,1.3024906909456204,0.5055813485483815,2.745695631347364,0.15061374439273462,4.041822361262306,1.605132393293463,2.228800574299998
1,L12,sample,SMARCA4,-0.27,3.55,-0.28,0.77,-0.69,1.38,-0.46,-1.65,0.91,-2.83,122.958831366897,186.024701638142,854,295,59.1932084309134,55.9220338983051,0.510413623334099,0.510276549872557,33.1451990632318,32.2203389830508,109.42843327221,185.894970384808,249,466,57.7550200803213,45.7392703862661,0.512956891590841,0.513891436264004,30.004016064257,32.1266094420601,1,1.03,1.02,0.853,1,1.05,0.998,1,1.01,1,0.957,1.1,0.716,0.565,0.978,1.24,1.02,0.958,0.964,1.02,-0.439,-0.088,0.656,-0.114,-0.023,1.542,-0.009,0.003,-0.082,0.961,-0.936,2.842,-1.57,-3.192,-0.522,5.549,1.828,-5.658,-0.473,0.588,1.5740196949212548,2.1764746724921933,0.3514320702497142,2.0718228688765845,0.3528462838120872,2.833376872214496,1.2989551570396878,4.002931488297046,0.2764787514439401,0.2637508293825822
1,B16,sample,ASF1B,-0.3,-1.33,-1,-2.61,0.52,3.19,-0.17,-1.95,-2.14,2.48,127.372915402217,215.947476313969,760,152,58.6828947368421,49.3289473684211,0.51534298309859,0.549381499811528,31.5618421052632,28.8684210526316,116.77902733731,188.749832651124,334,596,55.1167664670659,38.5377516778523,0.445526395666461,0.541082770715002,27.9730538922156,30.1208053691275,1.04,1.2,0.911,0.439,0.994,0.928,1.01,1.08,0.96,0.897,1.02,1.12,0.96,0.722,0.934,1.04,0.887,1.01,0.899,0.954,0.545,3.38,-0.334,-1.576,0.001,-2.642,0.485,3.912,-0.536,-2.837,0.492,3.005,0,-2.318,-0.609,-0.02,-4.771,1.048,-1.462,-2.387,0.2361736649163069,0.5246732316404182,0.03747665940288705,0.2651650429449553,0.4313351365237939,1.8540339802711276,3.7165532419164937,2.025153821318272,0.654780879378743,0.3181980515339465
3,N19,sample,SGF29,-0.38,0.62,-0.62,-2.87,-0.01,-0.06,-0.57,-2.05,0.66,0.43,122.981264509305,172.231268099836,874,213,57.220823798627,52.4906103286385,0.519996250391312,0.526197142437551,33.3260869565217,29.7981220657277,125.997637066501,175.744424714634,863,620,59.1743916570104,39.683064516129,0.509046112113104,0.52395042544685,33.7833140208575,30.2483870967742,0.986,0.968,1.12,0.553,1,1,0.991,1.03,0.923,0.913,1.03,1.04,0.98,0.799,0.991,1.06,1.01,0.983,1.02,0.964,-0.309,-0.805,0.146,-2.532,-1.145,0.21,0.542,2.598,-1.728,-3.913,0.296,0.695,-1.284,-1.566,0.387,1.036,0.774,-1.741,0.483,-1.827,1.011162697096763,0.6830651506262049,0.42779960261786126,1.0606601717798212,1.0832875887777909,0.5840702012600884,0.164048773235279,3.06813632356843,1.5634130932034564,1.475024745555138
3,O08,sample,NUP98,-0.43,1.07,-2.31,-2.62,-3.41,-1.37,-0.03,0.2,1.39,-0.94,110.572835208553,169.666084735016,797,334,54.4084065244667,55.0778443113772,0.53550738951207,0.510085101583569,36.6072772898369,30.5568862275449,113.789950064342,162.530714062723,779,836,60.2779204107831,40.572966507177,0.509660262383959,0.525362551482189,30.5301668806162,30.5562200956938,0.887,0.953,1.02,0.866,0.955,1.05,1.02,1,1.01,0.936,0.93,0.959,0.884,1.08,1.01,1.09,1.01,0.986,0.924,0.974,-4.06,-0.985,-0.049,0.06,-0.847,0.88,1.092,-0.174,-1.183,-2.594,-2.763,-1.755,-0.021,0.336,-0.016,1.252,1.683,-1.698,-3.432,-2.644,0.01979898987322333,0.19516147160748712,0.917117495198952,0.5444722215136415,0.587605735166021,0.2630437226013957,0.4179001076812496,1.0776307345282985,1.590283150888545,0.03535533905932756
3,D18,sample,GSG2,-0.45,-0.69,0.13,-2.92,0.63,1.92,-0.24,-2.46,0.7,2.23,126.042782880883,188.32678559084,763,183,58.2726081258191,47.7404371584699,0.517477651157265,0.535716277241977,33.786369593709,29.2677595628415,124.764180884862,179.260212530402,864,590,59.2430555555556,39.5,0.507315300957086,0.532664731474343,32.9722222222222,29.7627118644068,1.01,1.06,0.978,0.475,1.02,0.911,0.986,1.05,0.936,0.896,1.02,1.06,0.981,0.76,0.992,1.06,1.01,0.999,0.998,0.948,0.678,1.901,0,-2.567,-0.901,-1.92,1.315,4.073,0.261,-3.153,0.579,1.939,-0.471,-2.356,0,0.534,0.08,0.396,-0.009,-2.683,0.3330472939388639,0.14919953083036172,0.07000357133746828,0.02687005768508883,0.6371032098490793,1.7352400410317876,0.8732768747653862,2.6000316344229355,0.19091883092036785,0.3323401871576775
4,I18,sample,SFPQ,-0.49,2.79,-1.69,-0.17,-2.23,3.24,-1.52,-0.47,3.69,2.1,116.652147601726,185.592925003915,509,129,55.3546168958743,56.1317829457364,0.551242503648411,0.539114442155754,34.7485265225933,30.4728682170543,113.109604718966,193.450670517191,738,587,61.1016260162602,46.6558773424191,0.517314187834236,0.53908533122314,30.0758807588076,31.557069846678,0.936,1.11,0.652,0.551,0.957,1.05,1.06,1.05,1.03,0.96,0.93,1.13,0.784,0.768,1.04,1.23,1.02,1.01,0.913,0.996,-2.448,3.46,-1.802,-0.173,-2.2,0.513,5.47,1.483,0.448,-0.335,-2.021,3.015,-1.23,-0.758,1.227,5.062,1.902,2.715,-3.831,0,0.4044650788387053,0.4136574669941303,0.3019345955666558,0.31466251762801356,2.4232549391262985,3.2166287476176048,2.5229569952736015,0.8711555544218264,3.0257099166972368,0.23688077169749344
1,B05,sample,TRIM24,-0.52,-1.97,-1.07,-7.65,0.14,1.29,-1.33,-2.94,0.8,4.09,122.307117911534,149.954307044178,561,77,57.7549019607843,46.012987012987,0.52210951398378,0.581709805077978,30.4527629233512,20.7272727272727,114.394512489298,198.211753306849,196,402,58.0382653061224,40.7810945273632,0.504807765456383,0.542454117728408,28.5612244897959,28.4800995024876,0.998,0.83,0.673,0.223,0.978,0.865,1.02,1.14,0.926,0.644,1,1.17,0.563,0.487,0.983,1.1,1.01,1.01,0.918,0.902,0.004,-2.826,-2.576,-1.542,-0.997,-4.513,1.603,7.488,-1.365,-9.989,0.269,5.411,-0.076,-4.338,-0.052,0.573,-0.001,0.698,-0.769,-5.317,1.7677669529663689,1.9770705601975869,0.1873832970144351,5.824438556633592,0.6682159082212874,3.596345089114781,1.1341992770232223,4.801255044256658,0.42143564158718233,3.3036028817035503
1,D04,sample,NUP155,-0.55,2.7,-2.04,-2.17,-1.97,-0.13,1.48,0.35,0.04,-2.84,112.732988913654,177.973442156577,874,397,59.9805491990847,58.8916876574307,0.508210020971126,0.492045030690014,29.3512585812357,28.8841309823678,100.740281579595,170.840259319828,484,803,57.1239669421488,42.2378580323786,0.518591488431333,0.520665507829548,29.9793388429752,30.560398505604,0.92,0.985,1.05,1.15,1.02,1.11,0.993,0.965,0.892,0.898,0.881,1.01,1.39,0.973,0.968,1.14,1.03,0.971,0.963,0.968,-2.551,-0.104,0.858,0.85,-0.275,3.12,-0.326,-2.146,-2.882,-2.667,-1.389,-0.157,2.11,-0.157,-0.819,2.276,0.403,-3.531,-1.2,-1.671,0.8852976900455575,0.7120565286548534,0.8216580797387684,0.03747665940288702,0.3846660889654818,0.5967981233214463,0.5154808434849931,0.9793428919433684,1.189353605955773,0.7042783540618012
1,E15,sample,POLR2E,-0.58,-0.54,-1.68,-3.74,-0.25,2.66,-0.63,-1.98,1.03,2.25,122.407475504004,205.516439892923,711,143,57.6821378340366,48.6958041958042,0.519037054213261,0.549206961597085,31.3867791842475,25.993006993007,115.277524341746,189.149402185249,339,599,55.4380530973451,39.1076794657763,0.518420235812599,0.534176848203326,30.4365781710914,30.3572621035058,0.999,1.14,0.853,0.413,0.977,0.916,1.01,1.08,0.954,0.808,1.01,1.12,0.974,0.726,0.939,1.06,1.03,0.996,0.978,0.962,-0.461,2.312,-1.03,-2.009,-0.392,-2.018,0.819,4.732,-2.574,-5.312,-0.047,3.004,-0.234,-1.952,-0.76,0.947,1.249,-0.232,-0.778,-2.166,0.5628569978244918,0.04030508652763317,0.2927422074112307,0.489317892581091,0.26021529547664946,2.0965716062181134,0.3040559159102156,3.510078061810022,1.2699637790110392,2.224557933612879
